year,country,impact
1999,CHN,0.03279294745162203
1999,BEL,0.030316471748625985
1999,HKG,0.03181102916138467
1999,KOR,0.028342820551621913
1999,MEX,0.05038788835111279
1999,ESP,0.024321563868338714
1999,SGP,0.024714023517519123
1999,CHE,0.024751520587236002
1999,SWE,0.015968491017663015
1999,MYS,0.020064492851296203
1999,AUT,0.02731637740928176
1999,IRL,0.01977810723865998
1999,AUS,0.014168319849206626
1999,RUS,0.009316346585557947
1999,TWN,0.018835077923453323
1999,THA,0.014270405945216986
1999,BRA,0.018013708562181804
1999,DNK,0.014378885405110845
1999,SAU,0.012852446320969097
1999,IND,0.009294297808660536
1999,NOR,0.008270756293337114
1999,FIN,0.009139638376528179
2000,USA,0.06774171732700579
2000,DEU,0.04574724236886356
2000,JPN,0.048587145958303796
2000,FRA,0.03640388778724902
2000,GBR,0.03819088009411481
2000,CAN,0.05832719941314601
2000,CHN,0.03400751764902588
2000,NLD,0.032439101306754946
2000,ITA,0.025451695035192123
2000,HKG,0.03140707654153651
2000,BEL,0.027421102500460988
2000,KOR,0.029259581130276085
2000,MEX,0.050122154398910976
2000,ESP,0.022421947099273365
2000,SGP,0.023770167412015628
2000,MYS,0.019986988355490093
2000,SAU,0.015131828019892634
2000,CHE,0.021606383219848268
2000,RUS,0.010908422461064531
2000,SWE,0.014271284683436664
2000,AUT,0.024461476584083083
2000,TWN,0.019724532565261726
2000,THA,0.015023528544525617
2000,AUS,0.013814486890249287
2000,BRA,0.01830258488629608
2000,IRL,0.014273029596627372
2000,IND,0.009207814588183975
2000,IDN,0.014169690366012474
2000,DNK,0.012571480055782028
2000,NOR,0.009866671500080157
2001,USA,0.06664541818698547
2001,DEU,0.04735662611931224
2001,JPN,0.04670067093744116
2001,FRA,0.037216191806369855
2001,GBR,0.03813204006703856
2001,CHN,0.035807107902875654
2001,CAN,0.05754180242902023
2001,NLD,0.03330554993777393
2001,ITA,0.025526948658686648
2001,BEL,0.02881780681813543
2001,HKG,0.030988074747486976
2001,MEX,0.04948719574212421
2001,KOR,0.026900654766646513
2001,ESP,0.023155773461445348
2001,SGP,0.022406709546203295
2001,CHE,0.022789869306595354
2001,SAU,0.014730701115546637
2001,MYS,0.018669151476400064
2001,AUT,0.02541612312218208
2001,RUS,0.012605949380921622
2001,SWE,0.01362650922520377
2001,THA,0.014420027762424646
2001,AUS,0.013511901447405307
2001,BRA,0.01947565308901055
2001,IRL,0.014919141333027935
2001,TWN,0.015556030035331219
2001,IND,0.009088772927186413
2001,DNK,0.013738427020261974
2001,IDN,0.013162253299516698
2001,NOR,0.009501521536943733
2002,USA,0.06478555506458093
2002,DEU,0.0474956199498877
2002,JPN,0.045512745817914514
2002,FRA,0.037365683845868636
2002,CHN,0.03909635911354946
2002,GBR,0.03690382637480111
2002,CAN,0.05578045729728117
2002,NLD,0.03330527185965326
2002,ITA,0.0258458687391819
2002,BEL,0.02968035750968041
2002,HKG,0.031199578311577925
2002,KOR,0.027135034087319668
2002,MEX,0.048267503576627256
2002,ESP,0.023793608538407555
2002,SGP,0.021490756059682314
2002,CHE,0.02285748323261584
2002,MYS,0.019070017143003326
2002,RUS,0.0132624707763806
2002,SAU,0.014128180402421569
2002,AUT,0.025962859232015464
2002,SWE,0.014038166411409219
2002,AUS,0.013843712861214151
2002,THA,0.014600629331839634
2002,IRL,0.015207209487583157
2002,IND,0.01045802188299551
2002,BRA,0.01787484004976631
2002,TWN,0.015947357640651406
2002,DNK,0.014617395476846094
2002,IDN,0.012089190065318375
2002,NOR,0.009300489068568537
2003,USA,0.06063061195206274
2003,DEU,0.047404929771765636
2003,CHN,0.040995634996969205
2003,JPN,0.04287535971836091
2003,FRA,0.03763362253731221
2003,GBR,0.035715925512502196
2003,NLD,0.03378516745388084
2003,ITA,0.025277625422030204
2003,CAN,0.052281813524334884
2003,BEL,0.030726037754475397
2003,HKG,0.03261371398562228
2003,ESP,0.025189737214343713
2003,KOR,0.026163669765845866
2003,MEX,0.04463161247267932
2003,SGP,0.020080602628974285
2003,RUS,0.014350439726877162
2003,SAU,0.01510102479845396
2003,CHE,0.022820194743871126
2003,MYS,0.017870250404470097
2003,AUT,0.026788152184305646
2003,SWE,0.014948522612565327
2003,THA,0.014523073968911445
2003,AUS,0.012738740764407529
2003,IND,0.010289051330122981
2003,IRL,0.01525027934222618
2003,TWN,0.0159060582141673
2003,BRA,0.015943927146160882
2003,DNK,0.014547568345325447
2003,IDN,0.012017084751647412
2003,POL,0.018471328775772212
2004,USA,0.05913491778462494
2004,DEU,0.04708062655357414
2004,CHN,0.04278695438701923
2004,JPN,0.041756096727214094
2004,FRA,0.036929752873983035
2004,GBR,0.034588592960371596
2004,NLD,0.033781411623306695
2004,ITA,0.024857829228644875
2004,CAN,0.05082464392344376
2004,BEL,0.030877357141626788
2004,HKG,0.03395250608728388
2004,KOR,0.02665919497676011
2004,ESP,0.02508713404246143
2004,MEX,0.04353674017516756
2004,SGP,0.01962713839235742
2004,RUS,0.015464107757112622
2004,SAU,0.015176016962703447
2004,CHE,0.022519874154173527
2004,AUT,0.027141473326801717
2004,MYS,0.01689576404881831
2004,SWE,0.015198273312624614
2004,THA,0.014725767479551349
2004,AUS,0.012908039097374258
2004,IND,0.010025022859929816
2004,TWN,0.017017148829307
2004,BRA,0.016152896307911592
2004,IRL,0.014037725543553549
2004,TUR,0.011670997512223408
2004,POL,0.01924200286280177
2004,IDN,0.01203789021487906
2005,USA,0.05752355140314926
2005,DEU,0.044550862339858006
2005,CHN,0.04390214408279524
2005,JPN,0.03988622793626704
2005,FRA,0.03446500277801207
2005,GBR,0.03243873322029815
2005,NLD,0.032415796723252684
2005,ITA,0.02307661500157007
2005,CAN,0.04953636654357638
2005,BEL,0.02950907966764501
2005,HKG,0.03480319683576846
2005,KOR,0.025317354267667607
2005,ESP,0.023760289851263203
2005,SGP,0.018498765931604245
2005,MEX,0.0422039853001343
2005,RUS,0.01679915826042651
2005,SAU,0.016928904333033314
2005,CHE,0.02098818140570205
2005,MYS,0.01652454738240556
2005,AUT,0.025564476415604637
2005,IND,0.011455903296297257
2005,SWE,0.014616516959738094
2005,THA,0.014397587824602487
2005,AUS,0.013454591766260352
2005,ARE,0.011715116325218685
2005,BRA,0.015878150124731434
2005,POL,0.019114410002445868
2005,TUR,0.010935034872300674
2005,TWN,0.015933665307668283
2005,IRL,0.013157586037421547
2006,USA,0.05634077342550397
2006,DEU,0.04390387399149536
2006,CHN,0.04479008664275045
2006,JPN,0.03840283290003798
2006,FRA,0.03373675486877232
2006,GBR,0.03185449223526566
2006,NLD,0.03216651169475301
2006,ITA,0.022484109432496877
2006,CAN,0.04787281916121646
2006,BEL,0.028666420111529034
2006,HKG,0.035508514928611325
2006,KOR,0.025064520927207852
2006,ESP,0.02262643044113699
2006,SGP,0.018930986798293716
2006,MEX,0.04163913374936479
2006,RUS,0.018125464937578363
2006,SAU,0.016775837765880593
2006,CHE,0.02100115019787541
2006,IND,0.011630797666329405
2006,MYS,0.016118247470007077
2006,AUT,0.025018510829492913
2006,THA,0.013282662323429997
2006,SWE,0.014051586587694904
2006,AUS,0.0126055481928987
2006,ARE,0.012464380981517002
2006,BRA,0.015817278259276094
2006,POL,0.0200255674273638
2006,TUR,0.010460633340062217
2006,IDN,0.010816475369735725
2006,CZE,0.01856973128819539
2007,USA,0.05362617843895531
2007,DEU,0.04360120138880003
2007,CHN,0.04446581925989788
2007,JPN,0.0361792683172489
2007,FRA,0.03309620067422005
2007,NLD,0.032301641965737274
2007,GBR,0.03071106483786936
2007,ITA,0.022803318377925794
2007,BEL,0.02873695496038751
2007,CAN,0.04543697509284125
2007,HKG,0.03538958801156416
2007,KOR,0.025358937255117064
2007,ESP,0.0231915691998498
2007,RUS,0.019081719384583928
2007,SGP,0.017789670193760827
2007,MEX,0.03929440658192099
2007,SAU,0.0159241814319515
2007,IND,0.012950152927273965
2007,CHE,0.021139706346500295
2007,MYS,0.013533099682068797
2007,AUT,0.025167798798013147
2007,SWE,0.0147299284713917
2007,POL,0.021262727078199158
2007,AUS,0.01235181613686353
2007,THA,0.01265644102947481
2007,BRA,0.01554741042796208
2007,ARE,0.011705857660653775
2007,TUR,0.010763443282853629
2007,CZE,0.01948559412921429
2007,IDN,0.010449608227046228
2008,USA,0.049370659970185596
2008,DEU,0.040854288534341
2008,CHN,0.042165683618649245
2008,JPN,0.03370009406990024
2008,FRA,0.031141998082163874
2008,NLD,0.031192076462206123
2008,GBR,0.027966042044329165
2008,ITA,0.02099837433769788
2008,BEL,0.02703495616611973
2008,CAN,0.041851114789730026
2008,KOR,0.025097207208035714
2008,HKG,0.0331773990704927
2008,RUS,0.01978343177016428
2008,ESP,0.020698808051483993
2008,SGP,0.016210681287992842
2008,SAU,0.0180439803818474
2008,MEX,0.03638066136875394
2008,IND,0.01271753596176161
2008,CHE,0.020239836316824588
2008,ARE,0.013432172149146507
2008,BRA,0.015664467838183045
2008,MYS,0.012025459082100747
2008,POL,0.020841107065858195
2008,AUS,0.013785769852330175
2008,AUT,0.023665777661246352
2008,THA,0.012081047459690733
2008,SWE,0.013156818419962382
2008,TUR,0.010040198722884842
2008,CZE,0.018915414312467477
2008,IDN,0.010755948875048908
2009,USA,0.051202950280676465
2009,CHN,0.047577116357809424
2009,DEU,0.04230133696064471
2009,JPN,0.03434932337565559
2009,FRA,0.03256132029242397
2009,NLD,0.032078347236079205
2009,GBR,0.028839394934897455
2009,ITA,0.021043969236792498
2009,BEL,0.02773804616068887
2009,HKG,0.03771178974561694
2009,KOR,0.02799988403975831
2009,CAN,0.04229507616306366
2009,ESP,0.020869705616944557
2009,SGP,0.0185733430023954
2009,MEX,0.03810061447591573
2009,IND,0.014560677695704896
2009,RUS,0.015226455484972543
2009,CHE,0.02185117564147233
2009,SAU,0.013978047426942001
2009,AUS,0.017319766913423133
2009,MYS,0.014362832747401662
2009,BRA,0.014860988580338018
2009,POL,0.02129791794442946
2009,AUT,0.02452132842785037
2009,THA,0.012299113552235123
2009,ARE,0.010055048862287832
2009,SWE,0.01268984652832934
2009,TUR,0.009661580730969671
2009,IDN,0.01046627703993509
2009,CZE,0.019582144473871823
2010,USA,0.050508941317854134
2010,CHN,0.04911441517171784
2010,DEU,0.04010852530647723
2010,JPN,0.03535560918780125
2010,FRA,0.02997744644883362
2010,NLD,0.030672842969337477
2010,GBR,0.0262764896115605
2010,ITA,0.019457641218710905
2010,KOR,0.029273790976784984
2010,HKG,0.03894398435865668
2010,BEL,0.025352192636931743
2010,CAN,0.04145652957160549
2010,SGP,0.018695864579464466
2010,ESP,0.018697440961342047
2010,IND,0.016763542807637984
2010,MEX,0.03792965233313114
2010,RUS,0.01655716183069796
2010,CHE,0.020405157978365503
2010,SAU,0.01503073291678845
2010,AUS,0.019579016728970746
2010,BRA,0.016057719186727062
2010,MYS,0.014712855635768993
2010,THA,0.013867260263367286
2010,ARE,0.010619319732175683
2010,POL,0.020228447220755567
2010,AUT,0.02281063408073363
2010,IDN,0.0121152479063649
2010,TUR,0.009812607723450871
2010,SWE,0.012163312820608339
2010,CZE,0.01862176678447205
2011,USA,0.048514932114708406
2011,CHN,0.04813455109577917
2011,DEU,0.039220557508219615
2011,JPN,0.034085218418804276
2011,NLD,0.029946075891371254
2011,FRA,0.029324153090906344
2011,GBR,0.02533998976492497
2011,KOR,0.028844062456945693
2011,ITA,0.01836375788748981
2011,HKG,0.03823238373018646
2011,BEL,0.024392476801594978
2011,CAN,0.039782383518019965
2011,IND,0.01680466169092227
2011,RUS,0.018521182139601845
2011,SGP,0.01802255850775206
2011,ESP,0.017601237464380037
2011,MEX,0.036771106827279645
2011,SAU,0.017672656489999928
2011,CHE,0.020436985543742885
2011,AUS,0.020817997864929164
2011,BRA,0.01731631491353946
2011,ARE,0.011532272401659771
2011,MYS,0.014521079587893912
2011,THA,0.01313321494768517
2011,IDN,0.013425980141322217
2011,POL,0.02001815847951683
2011,AUT,0.02222135801326732
2011,TUR,0.010276658016594935
2011,SWE,0.011938137655623526
2011,CZE,0.018583488730709252
2012,USA,0.050155643196949616
2012,CHN,0.04899774174350972
2012,DEU,0.037813319871142635
2012,JPN,0.03396920216521056
2012,NLD,0.029088905047686475
2012,FRA,0.02796191642919092
2012,GBR,0.0250079173875056
2012,HKG,0.039744548797129714
2012,KOR,0.028940407330428918
2012,CAN,0.04080831518230099
2012,ITA,0.016374326996631224
2012,BEL,0.022780008242082407
2012,RUS,0.02066587468634978
2012,IND,0.015825253412131833
2012,SGP,0.01867740914641095
2012,MEX,0.03809617737359852
2012,SAU,0.01928191008682172
2012,ESP,0.016046524928376254
2012,CHE,0.019696983640774955
2012,ARE,0.011992668479263542
2012,AUS,0.021237967384897027
2012,BRA,0.016991373106933532
2012,THA,0.014161538218324193
2012,MYS,0.015625222611419538
2012,IDN,0.013858641938429164
2012,TUR,0.009632037126196341
2012,POL,0.01871448894415329
2012,AUT,0.020795582139183623
2012,SWE,0.01071608065007508
2012,CZE,0.017602442686558084
2013,CHN,0.049662700667659126
2013,USA,0.05020262937648928
2013,DEU,0.03747205305679143
2013,JPN,0.03240058696042443
2013,NLD,0.0286107409285756
2013,FRA,0.027666451228068028
2013,HKG,0.04096132993489167
2013,GBR,0.024036344497126563
2013,KOR,0.02939728100127094
2013,ITA,0.016087701175912825
2013,CAN,0.0406954892772944
2013,BEL,0.022483322545162034
2013,RUS,0.020687731299430953
2013,SGP,0.019426932565555725
2013,IND,0.015380278712401796
2013,MEX,0.038181374905644855
2013,CHE,0.019347503477706272
2013,ESP,0.01612924454085089
2013,SAU,0.01802598774017877
2013,ARE,0.011615308991384238
2013,BRA,0.017416262231087297
2013,AUS,0.02233042296005827
2013,MYS,0.01690173177397678
2013,THA,0.013881646783016286
2013,POL,0.019042024896207363
2013,TUR,0.01013413701144877
2013,IDN,0.013985073615052539
2013,AUT,0.020645417717155203
2013,CZE,0.01747354947704119
2013,SWE,0.010383529529203035
2014,CHN,0.04958005829239321
2014,USA,0.05063718401973275
2014,DEU,0.03775725133774485
2014,JPN,0.03159207984420226
2014,NLD,0.02833363134339301
2014,FRA,0.02750636291433981
2014,GBR,0.02440772406739769
2014,HKG,0.040327739460300605
2014,KOR,0.029513078306527087
2014,CAN,0.04099266163322934
2014,ITA,0.015930430650207078
2014,BEL,0.0220571471230103
2014,RUS,0.019978764261961796
2014,MEX,0.038663870124648135
2014,SGP,0.019743075064678532
2014,IND,0.015565334020823841
2014,ESP,0.01654466557201097
2014,SAU,0.017247960405678168
2014,CHE,0.01892962601919
2014,ARE,0.01275596836507957
2014,MYS,0.016261137236278794
2014,AUS,0.021195903299355303
2014,BRA,0.016276190608738524
2014,THA,0.01342775708171061
2014,POL,0.01994983317377584
2014,TUR,0.009622169850137866
2014,IDN,0.013143063374911864
2014,AUT,0.020362623708721113
2014,CZE,0.018058582959847636
2014,VNM,0.016386847149757165
2015,CHN,0.05319107873009159
2015,USA,0.05487398007355309
2015,DEU,0.038666941191903635
2015,JPN,0.032503874666880664
2015,HKG,0.04346744277290687
2015,GBR,0.026897867752710643
2015,NLD,0.028350604919475154
2015,FRA,0.027435625724641876
2015,KOR,0.03145007171237114
2015,CAN,0.04319458458461284
2015,ITA,0.016756698841769207
2015,BEL,0.02145684054899901
2015,MEX,0.042075870123918016
2015,SGP,0.021408436518026912
2015,IND,0.016792485188394685
2015,ESP,0.017086596037118092
2015,CHE,0.01910757564586476
2015,RUS,0.016456776840540702
2015,ARE,0.012897671088299766
2015,SAU,0.014301531480784044
2015,THA,0.01533692148934356
2015,MYS,0.017060884448381358
2015,POL,0.02065926983744164
2015,AUS,0.020993734952696286
2015,BRA,0.01570520053318631
2015,VNM,0.01864895955001322
2015,TUR,0.010250262669428703
2015,AUT,0.02044112484144773
2015,IDN,0.013057921932837583
2015,CZE,0.018562961653472116
2016,USA,0.05536416373762908
2016,CHN,0.05326105305579899
2016,DEU,0.03989649862906673
2016,JPN,0.03356628122810278
2016,NLD,0.029057519753037137
2016,FRA,0.0282885718116152
2016,GBR,0.02710898856248219
2016,HKG,0.042737107467266486
2016,KOR,0.031261095651931324
2016,ITA,0.017854137329292693
2016,CAN,0.04341109644637505
2016,BEL,0.02222870409767013
2016,MEX,0.04267950520033954
2016,IND,0.017538950471944047
2016,ESP,0.018379968239605766
2016,SGP,0.02058631729516621
2016,CHE,0.020151383561143068
2016,RUS,0.016799360129795722
2016,POL,0.021829596173345303
2016,ARE,0.011686684376603206
2016,THA,0.015913467232912763
2016,VNM,0.019393999381176915
2016,AUS,0.021203208821830785
2016,MYS,0.016452757433923864
2016,SAU,0.013230118840095983
2016,TUR,0.010716567897173748
2016,BRA,0.01530510562009907
2016,AUT,0.021402325539978548
2016,CZE,0.0196635491316286
2016,IDN,0.013552210081432387
2017,CHN,0.05338392774218311
2017,USA,0.05459531663636074
2017,DEU,0.03964774042356535
2017,JPN,0.03339708061563488
2017,NLD,0.02923294008801419
2017,HKG,0.04246837744440821
2017,FRA,0.02753692248347361
2017,GBR,0.02556974440043658
2017,KOR,0.03147323943756741
2017,ITA,0.017807575009818614
2017,CAN,0.04266271780043406
2017,BEL,0.02210667359889577
2017,MEX,0.04193783479689071
2017,IND,0.0181985907948702
2017,SGP,0.020728618518713014
2017,ESP,0.01815436707622324
2017,RUS,0.01830590655451728
2017,CHE,0.019829748655535856
2017,POL,0.022026475975964833
2017,VNM,0.02125927252154761
2017,THA,0.015950560214855088
2017,AUS,0.02241617251494501
2017,ARE,0.010723540253552096
2017,MYS,0.01682609760438608
2017,BRA,0.01740165074894998
2017,TUR,0.010062038097821501
2017,SAU,0.011303117049931189
2017,CZE,0.01981767973086484
2017,AUT,0.02111521001435662
2017,IDN,0.0141099331142587
2018,CHN,0.05304019030993943
2018,USA,0.053828120354806844
2018,DEU,0.03932495726304781
2018,JPN,0.033127663938373096
2018,NLD,0.02922125669675855
2018,FRA,0.027002426866900242
2018,HKG,0.042081276195016414
2018,GBR,0.02542926749376016
2018,KOR,0.03168956396675914
2018,ITA,0.018042076727898718
2018,CAN,0.04189096352378185
2018,BEL,0.022153449795387217
2018,MEX,0.041618713416977544
2018,IND,0.018911436144093362
2018,SGP,0.019768621536858894
2018,ESP,0.01778892123723926
2018,RUS,0.019972498653282815
2018,CHE,0.01921060796522521
2018,POL,0.022281381059874292
2018,VNM,0.022003895245625692
2018,THA,0.015656216313572634
2018,AUS,0.022852324870283467
2018,MYS,0.01710249559973324
2018,ARE,0.01089666613182815
2018,BRA,0.01908795000060162
2018,SAU,0.01279586125480341
2018,TUR,0.009023389256214489
2018,CZE,0.019805621193442546
2018,AUT,0.02094321122419532
2018,IDN,0.015262391207739935
2019,CHN,0.05165903112191291
2019,USA,0.053024483828184914
2019,DEU,0.038902490970632024
2019,JPN,0.03295453759824371
2019,NLD,0.028682425272821017
2019,FRA,0.02637685147678852
2019,GBR,0.025657107590781856
2019,HKG,0.04103138967251924
2019,KOR,0.03055346440367182
2019,ITA,0.017840644283448646
2019,CAN,0.041659943260297136
2019,MEX,0.04160021831258078
2019,BEL,0.021726798141696892
2019,IND,0.01912386886181152
2019,SGP,0.02041183646443734
2019,ESP,0.017205786874369917
2019,RUS,0.020075494828087008
2019,CHE,0.01919865086496215
2019,VNM,0.023392865107021852
2019,POL,0.022126178271133407
2019,AUS,0.024481709447170333
2019,THA,0.01596381625567928
2019,MYS,0.017888700320198916
2019,ARE,0.011466881832909653
2019,BRA,0.01915069578802532
2019,SAU,0.015480247430428246
2019,TUR,0.008694778730635695
2019,CZE,0.019357669097732486
2019,AUT,0.020420229459008777
2019,IDN,0.01579259101052264
2020,CHN,0.05551355701856976
2020,USA,0.054141503639007646
2020,DEU,0.04007344235535005
2020,NLD,0.029255662929512892
2020,JPN,0.034204409378417164
2020,HKG,0.04376125656509953
2020,FRA,0.0261551340515728
2020,GBR,0.02446492044812222
2020,KOR,0.03228953757217347
2020,ITA,0.0174935509892636
2020,CAN,0.04128659332371695
2020,BEL,0.021949167226686044
2020,MEX,0.041474385927343316
2020,ESP,0.01705496412629114
2020,IND,0.018774646620240337
2020,CHE,0.02102822381496699
2020,SGP,0.020523321094667698
2020,RUS,0.020676637246945854
2020,VNM,0.02682299102336907
2020,POL,0.023593200144862127
2020,AUS,0.026057175258092907
2020,MYS,0.019927850246929793
2020,THA,0.01775365441492354
2020,BRA,0.02093753995855275
2020,TUR,0.00983714722166178
2020,ARE,0.011999683773637387
2020,CZE,0.019790838182198307
2020,AUT,0.020857034991795722
2020,SAU,0.014450676815143572
2020,IDN,0.016590908841045027
2021,CHN,0.05536155362090754
2021,USA,0.053458599607804504
2021,DEU,0.03893320913611586
2021,NLD,0.028716453728190816
2021,JPN,0.033083664253583736
2021,HKG,0.04404067419777104
2021,FRA,0.025070369730434267
2021,KOR,0.03241789728493601
2021,GBR,0.02214841818124085
2021,ITA,0.016974736870867254
2021,BEL,0.022397145813302603
2021,CAN,0.04098539825030042
2021,MEX,0.04073237116006335
2021,IND,0.02037834342327774
2021,SGP,0.02032663273360753
2021,ESP,0.016172240133605006
2021,RUS,0.021667051009486085
2021,CHE,0.01906566511889546
2021,POL,0.023121706730789005
2021,VNM,0.02604005651238132
2021,AUS,0.026182701503214254
2021,MYS,0.020584711999780757
2021,THA,0.018315597022157983
2021,BRA,0.02204242489104482
2021,ARE,0.013811890474120962
2021,TUR,0.008410071706324929
2021,IDN,0.01926288112624108
2021,CZE,0.01902638599320129
2021,SAU,0.015227980284723028
2021,AUT,0.02027175715280488
2022,CHN,0.05092270522035131
2022,USA,0.051916487305610395
2022,DEU,0.03672888887009097
2022,NLD,0.02807009427543782
2022,JPN,0.03010072513849893
2022,FRA,0.023267969637870815
2022,KOR,0.030185119956953936
2022,GBR,0.021427283973574567
2022,HKG,0.038960265407733626
2022,BEL,0.022407547503134933
2022,ITA,0.01725462956238432
2022,CAN,0.040792707238236865
2022,MEX,0.04049555581343556
2022,IND,0.020087376234311553
2022,SGP,0.020721285988214645
2022,ESP,0.014865008260826264
2022,RUS,0.023002727649161465
2022,VNM,0.024689097691308913
2022,CHE,0.018353237003045704
2022,POL,0.021517428370027805
2022,AUS,0.02432728779180178
2022,MYS,0.020455080334095356
2022,ARE,0.01587071743874016
2022,BRA,0.020972466758870142
2022,TUR,0.0090682873534914
2022,SAU,0.016486407321209484
2022,THA,0.017386587683885357
2022,IDN,0.019717522146425564
2022,CZE,0.017923763253497198
2022,AUT,0.019198340814508524
2023,CHN,0.049154712530864154
2023,USA,0.05136813398830204
2023,DEU,0.036248002038994406
2023,NLD,0.0273159016556636
2023,JPN,0.029068382726609693
2023,FRA,0.023697268064763306
2023,KOR,0.028180326225327828
2023,ITA,0.01794925819041503
2023,GBR,0.02182783552072186
2023,HKG,0.03764929125041597
2023,MEX,0.04076157425113484
2023,CAN,0.0404768782279665
2023,BEL,0.020923590837317232
2023,IND,0.019843992617278268
2023,ESP,0.01596234741214198
2023,SGP,0.020599071187133167
2023,CHE,0.017507465916945894
2023,POL,0.021858392047121436
2023,RUS,0.025876063525694767
2023,VNM,0.02445168277332128
2023,AUS,0.02487958333986668
2023,ARE,0.01552852472455494
2023,MYS,0.01947978038613985
2023,TUR,0.00918884729963404
2023,BRA,0.021905893535770344
2023,THA,0.017231575467373583
2023,SAU,0.015756244565921767
2023,IDN,0.019172355617903477
2023,CZE,0.018194763265820358
2023,AUT,0.01886720443500441
2024,CHN,0.04923304651977559
2024,USA,0.05129572750478642
2024,DEU,0.03531966535927065
2024,NLD,0.02639522669981212
2024,JPN,0.028483679739291893
2024,FRA,0.02269445059384398
2024,KOR,0.028057120259016275
2024,HKG,0.03844619942295023
2024,MEX,0.04097302997353424
2024,GBR,0.021728351275443727
2024,ITA,0.017495267021462632
2024,CAN,0.04004999234346637
2024,IND,0.019852700412852413
2024,BEL,0.019807335441826866
2024,SGP,0.020767571412709334
2024,ESP,0.015557379679317345
2024,VNM,0.02518960320787321
2024,CHE,0.017964641287967074
2024,POL,0.02135986977291685
2024,ARE,0.01611202462239023
2024,RUS,0.025792149214070456
2024,MYS,0.020132263888800482
2024,AUS,0.023267491303828155
2024,BRA,0.021803825237638887
2024,THA,0.017998571215157837
2024,TUR,0.008458836901104806
2024,IDN,0.019268531393158757
2024,SAU,0.015411408976100447
2024,CZE,0.01772652102140279
2024,AUT,0.01808717460816872
